Date,AAPL,MSFT,NVDA,TSLA,AMZN,HD,JPM,BAC,GS,XOM,CVX,COP,JNJ,UNH,PFE,WMT,PG,KO
2022-09-23,0.028971028971028972,0.6273726273726273,0.37362637362637363,0.003996003996003996,0.0999000999000999,0.7462537462537463,0.9310689310689311,0.11288711288711288,0.008991008991008992,0.5814185814185814,0.3826173826173826,0.24975024975024976,0.004995004995004995,0.000999000999000999,0.006993006993006993,0.42857142857142855,0.47652347652347654,0.8221778221778222
2022-09-26,0.028971028971028972,0.6273726273726273,0.37362637362637363,0.005994005994005994,0.0999000999000999,0.7462537462537463,0.9310689310689311,0.11288711288711288,0.03296703296703297,0.6583416583416584,0.44655344655344653,0.34265734265734266,0.004995004995004995,0.000999000999000999,0.006993006993006993,0.37462537462537465,0.45454545454545453,0.4975024975024975
2022-09-27,0.028971028971028972,0.6273726273726273,0.37362637362637363,0.005994005994005994,0.0999000999000999,0.7462537462537463,0.9310689310689311,0.11288711288711288,0.03296703296703297,0.6583416583416584,0.44655344655344653,0.34265734265734266,0.004995004995004995,0.000999000999000999,0.006993006993006993,0.37462537462537465,0.45454545454545453,0.4975024975024975
2022-09-28,0.028971028971028972,0.6493506493506493,0.37362637362637363,0.005994005994005994,0.0999000999000999,0.7462537462537463,0.9310689310689311,0.11288711288711288,0.03296703296703297,0.6583416583416584,0.44655344655344653,0.34265734265734266,0.011988011988011988,0.000999000999000999,0.008991008991008992,0.26173826173826176,0.3906093906093906,0.4675324675324675
2022-09-29,0.03896103896103896,0.5574425574425574,0.45354645354645357,0.007992007992007992,0.09290709290709291,0.6693306693306693,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.44655344655344653,0.34265734265734266,0.024975024975024976,0.000999000999000999,0.015984015984015984,0.34465534465534464,0.5074925074925075,0.5114885114885115
2022-09-30,0.04195804195804196,0.4355644355644356,0.22577422577422576,0.02197802197802198,0.06293706293706294,0.5694305694305695,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.44655344655344653,0.34265734265734266,0.024975024975024976,0.000999000999000999,0.015984015984015984,0.3036963036963037,0.5564435564435565,0.3146853146853147
2022-10-03,0.04195804195804196,0.4355644355644356,0.22577422577422576,0.017982017982017984,0.07192807192807193,0.5214785214785215,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.029970029970029972,0.000999000999000999,0.026973026973026972,0.4985014985014985,0.4775224775224775,0.3336663336663337
2022-10-04,0.04195804195804196,0.4355644355644356,0.22577422577422576,0.04595404595404595,0.07192807192807193,0.5214785214785215,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.029970029970029972,0.000999000999000999,0.026973026973026972,0.2827172827172827,0.4775224775224775,0.3336663336663337
2022-10-05,0.03196803196803197,0.5454545454545454,0.27172827172827174,0.04595404595404595,0.03596403596403597,0.5214785214785215,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.04695304695304695,0.001998001998001998,0.054945054945054944,0.2827172827172827,0.4775224775224775,0.3336663336663337
2022-10-06,0.03196803196803197,0.5454545454545454,0.27172827172827174,0.04595404595404595,0.03596403596403597,0.5214785214785215,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.04695304695304695,0.001998001998001998,0.054945054945054944,0.2827172827172827,0.4775224775224775,0.3336663336663337
2022-10-07,0.03196803196803197,0.5454545454545454,0.27172827172827174,0.04595404595404595,0.03596403596403597,0.5214785214785215,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.07192807192807193,0.001998001998001998,0.1108891108891109,0.3076923076923077,0.6223776223776224,0.4595404595404595
2022-10-10,0.03496503496503497,0.6273726273726273,0.25274725274725274,0.04395604395604396,0.04695304695304695,0.37462537462537465,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.057942057942057944,0.001998001998001998,0.07792207792207792,0.4745254745254745,0.6623376623376623,0.3336663336663337
2022-10-11,0.03496503496503497,0.6273726273726273,0.25274725274725274,0.04395604395604396,0.04695304695304695,0.37462537462537465,0.9310689310689311,0.11288711288711288,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.057942057942057944,0.001998001998001998,0.07792207792207792,0.4745254745254745,0.6623376623376623,0.3336663336663337
2022-10-12,0.03496503496503497,0.6273726273726273,0.25274725274725274,0.04395604395604396,0.04695304695304695,0.37462537462537465,0.8881118881118881,0.18981018981018982,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.057942057942057944,0.001998001998001998,0.07792207792207792,0.4745254745254745,0.6623376623376623,0.3336663336663337
2022-10-13,0.03496503496503497,0.6273726273726273,0.25274725274725274,0.04395604395604396,0.04695304695304695,0.37462537462537465,0.8881118881118881,0.18981018981018982,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.03196803196803197,0.001998001998001998,0.07792207792207792,0.4745254745254745,0.6623376623376623,0.3336663336663337
2022-10-14,0.03496503496503497,0.6273726273726273,0.25274725274725274,0.04395604395604396,0.04695304695304695,0.37462537462537465,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.6583416583416584,0.4485514485514486,0.34265734265734266,0.03196803196803197,0.001998001998001998,0.07792207792207792,0.4745254745254745,0.6623376623376623,0.3336663336663337
2022-10-17,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.03596403596403597,0.04495504495504495,0.22377622377622378,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.07792207792207792,0.32967032967032966,0.4695304695304695,0.24475524475524477
2022-10-18,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.03596403596403597,0.04495504495504495,0.22377622377622378,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.07792207792207792,0.32967032967032966,0.4695304695304695,0.24475524475524477
2022-10-19,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.03596403596403597,0.04495504495504495,0.22377622377622378,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.07792207792207792,0.32967032967032966,0.26873126873126874,0.24475524475524477
2022-10-20,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.03596403596403597,0.04495504495504495,0.38461538461538464,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.24475524475524477
2022-10-21,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.08891108891108891,0.04495504495504495,0.38461538461538464,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-10-24,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.08891108891108891,0.04495504495504495,0.38461538461538464,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-10-25,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.08891108891108891,0.02097902097902098,0.38461538461538464,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-10-26,0.04095904095904096,0.6273726273726273,0.4195804195804196,0.08891108891108891,0.02097902097902098,0.38461538461538464,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-10-27,0.04095904095904096,0.5584415584415584,0.4195804195804196,0.08891108891108891,0.022977022977022976,0.38461538461538464,0.7612387612387612,0.18981018981018982,0.029970029970029972,0.4825174825174825,0.4775224775224775,0.33666333666333664,0.03196803196803197,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-10-28,0.04295704295704296,0.5584415584415584,0.4195804195804196,0.08891108891108891,0.025974025974025976,0.38461538461538464,0.7302697302697303,0.25574425574425574,0.030969030969030968,0.5224775224775224,0.6463536463536463,0.25674325674325676,0.04295704295704296,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-10-31,0.04295704295704296,0.5584415584415584,0.4195804195804196,0.08891108891108891,0.059940059940059943,0.38461538461538464,0.7302697302697303,0.25574425574425574,0.030969030969030968,0.5224775224775224,0.6463536463536463,0.25674325674325676,0.04295704295704296,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-11-01,0.04195804195804196,0.5584415584415584,0.4195804195804196,0.08891108891108891,0.059940059940059943,0.38461538461538464,0.7302697302697303,0.25574425574425574,0.030969030969030968,0.5224775224775224,0.6463536463536463,0.25674325674325676,0.04295704295704296,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-11-02,0.04195804195804196,0.5584415584415584,0.4195804195804196,0.08891108891108891,0.1038961038961039,0.38461538461538464,0.7302697302697303,0.25574425574425574,0.030969030969030968,0.5224775224775224,0.6463536463536463,0.25674325674325676,0.04295704295704296,0.001998001998001998,0.08891108891108891,0.32967032967032966,0.2817182817182817,0.3166833166833167
2022-11-03,0.02097902097902098,0.4855144855144855,0.21978021978021978,0.04495504495504495,0.07692307692307693,0.1918081918081918,0.7302697302697303,0.25574425574425574,0.030969030969030968,0.5224775224775224,0.7912087912087912,0.2787212787212787,0.03196803196803197,0.001998001998001998,0.07492507492507493,0.2037962037962038,0.12987012987012986,0.17882117882117882
2022-11-04,0.01898101898101898,0.4855144855144855,0.21978021978021978,0.04495504495504495,0.07692307692307693,0.1918081918081918,0.7302697302697303,0.25574425574425574,0.030969030969030968,0.5224775224775224,0.7912087912087912,0.2787212787212787,0.03196803196803197,0.001998001998001998,0.07492507492507493,0.2037962037962038,0.12987012987012986,0.17882117882117882
2022-11-07,0.01898101898101898,0.4855144855144855,0.21978021978021978,0.04495504495504495,0.07692307692307693,0.1918081918081918,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.5224775224775224,0.7912087912087912,0.2787212787212787,0.03196803196803197,0.001998001998001998,0.07492507492507493,0.2037962037962038,0.12987012987012986,0.17882117882117882
2022-11-08,0.01898101898101898,0.4855144855144855,0.21978021978021978,0.04495504495504495,0.07692307692307693,0.1918081918081918,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.5224775224775224,0.7912087912087912,0.2787212787212787,0.03196803196803197,0.001998001998001998,0.07492507492507493,0.2037962037962038,0.12987012987012986,0.17882117882117882
2022-11-09,0.01898101898101898,0.4855144855144855,0.21978021978021978,0.04895104895104895,0.07692307692307693,0.1918081918081918,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.5224775224775224,0.7912087912087912,0.2787212787212787,0.03196803196803197,0.001998001998001998,0.07492507492507493,0.2037962037962038,0.12987012987012986,0.17882117882117882
2022-11-10,0.01898101898101898,0.4855144855144855,0.37462537462537465,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.5924075924075924,0.8091908091908092,0.34265734265734266,0.03196803196803197,0.000999000999000999,0.07492507492507493,0.4155844155844156,0.12987012987012986,0.17882117882117882
2022-11-11,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.8541458541458542,0.9050949050949051,0.2937062937062937,0.03196803196803197,0.000999000999000999,0.07492507492507493,0.4155844155844156,0.12987012987012986,0.17882117882117882
2022-11-14,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.8541458541458542,0.9050949050949051,0.2937062937062937,0.08791208791208792,0.000999000999000999,0.07492507492507493,0.4155844155844156,0.12987012987012986,0.17882117882117882
2022-11-15,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.8541458541458542,0.9050949050949051,0.2937062937062937,0.08791208791208792,0.000999000999000999,0.07492507492507493,0.6913086913086913,0.12987012987012986,0.17882117882117882
2022-11-16,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.8541458541458542,0.9050949050949051,0.2937062937062937,0.08791208791208792,0.000999000999000999,0.07492507492507493,0.6913086913086913,0.12987012987012986,0.17882117882117882
2022-11-17,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7232767232767233,0.24575424575424576,0.029970029970029972,0.8541458541458542,0.9050949050949051,0.3436563436563437,0.08791208791208792,0.000999000999000999,0.07492507492507493,0.4095904095904096,0.12987012987012986,0.17882117882117882
2022-11-18,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7412587412587412,0.4005994005994006,0.016983016983016984,0.8541458541458542,0.9050949050949051,0.3436563436563437,0.08791208791208792,0.000999000999000999,0.07492507492507493,0.4095904095904096,0.12987012987012986,0.17882117882117882
2022-11-21,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.03196803196803197,0.04695304695304695,0.16883116883116883,0.7412587412587412,0.4005994005994006,0.016983016983016984,0.8541458541458542,0.9050949050949051,0.3436563436563437,0.08791208791208792,0.000999000999000999,0.07492507492507493,0.4095904095904096,0.12987012987012986,0.17882117882117882
2022-11-22,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.06993006993006994,0.04695304695304695,0.16883116883116883,0.7412587412587412,0.4005994005994006,0.016983016983016984,0.7342657342657343,0.8761238761238761,0.22677322677322678,0.08791208791208792,0.000999000999000999,0.07492507492507493,0.4095904095904096,0.12987012987012986,0.17882117882117882
2022-11-23,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.06993006993006994,0.05094905094905095,0.16883116883116883,0.7412587412587412,0.4005994005994006,0.016983016983016984,0.7342657342657343,0.8761238761238761,0.22677322677322678,0.07892107892107893,0.000999000999000999,0.07492507492507493,0.4095904095904096,0.12987012987012986,0.17882117882117882
2022-11-25,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.06993006993006994,0.05094905094905095,0.16883116883116883,0.7412587412587412,0.4005994005994006,0.016983016983016984,0.7342657342657343,0.8761238761238761,0.22677322677322678,0.07892107892107893,0.000999000999000999,0.07492507492507493,0.4095904095904096,0.12987012987012986,0.17882117882117882
2022-11-28,0.027972027972027972,0.5834165834165834,0.6623376623376623,0.06993006993006994,0.05094905094905095,0.16883116883116883,0.7412587412587412,0.4005994005994006,0.016983016983016984,0.7342657342657343,0.8761238761238761,0.22677322677322678,0.07892107892107893,0.000999000999000999,0.07492507492507493,0.4095904095904096,0.12987012987012986,0.17882117882117882
2022-11-29,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.1068931068931069,0.07892107892107893,0.22877122877122877,0.5884115884115884,0.33466533466533466,0.013986013986013986,0.7342657342657343,0.7922077922077922,0.14485514485514486,0.07892107892107893,0.000999000999000999,0.07492507492507493,0.6713286713286714,0.2947052947052947,0.21878121878121878
2022-11-30,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.1068931068931069,0.07892107892107893,0.22877122877122877,0.5884115884115884,0.33466533466533466,0.013986013986013986,0.7342657342657343,0.7922077922077922,0.14485514485514486,0.07892107892107893,0.000999000999000999,0.07492507492507493,0.5924075924075924,0.2947052947052947,0.21878121878121878
2022-12-01,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.1068931068931069,0.07892107892107893,0.22877122877122877,0.6603396603396603,0.5364635364635365,0.017982017982017984,0.5384615384615384,0.8081918081918081,0.14685314685314685,0.06693306693306693,0.000999000999000999,0.14185814185814186,0.8481518481518482,0.36363636363636365,0.17882117882117882
2022-12-02,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.1068931068931069,0.07892107892107893,0.22877122877122877,0.6603396603396603,0.7652347652347652,0.017982017982017984,0.5384615384615384,0.8081918081918081,0.14685314685314685,0.06693306693306693,0.000999000999000999,0.14185814185814186,0.5864135864135864,0.36363636363636365,0.17882117882117882
2022-12-05,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.1068931068931069,0.07892107892107893,0.22877122877122877,0.6603396603396603,0.7652347652347652,0.017982017982017984,0.5384615384615384,0.8081918081918081,0.14685314685314685,0.06693306693306693,0.000999000999000999,0.13686313686313686,0.5864135864135864,0.36363636363636365,0.17882117882117882
2022-12-06,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.0919080919080919,0.06293706293706294,0.22977022977022976,0.7132867132867133,0.7252747252747253,0.02197802197802198,0.6173826173826173,0.8341658341658341,0.0919080919080919,0.06693306693306693,0.000999000999000999,0.13686313686313686,0.5974025974025974,0.2887112887112887,0.17482517482517482
2022-12-07,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.0919080919080919,0.06293706293706294,0.22977022977022976,0.7132867132867133,0.8511488511488512,0.01998001998001998,0.7202797202797203,0.7652347652347652,0.1088911088911089,0.0979020979020979,0.000999000999000999,0.07292707292707293,0.5974025974025974,0.2887112887112887,0.17482517482517482
2022-12-08,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.0919080919080919,0.06293706293706294,0.22977022977022976,0.7132867132867133,0.8511488511488512,0.01998001998001998,0.7202797202797203,0.7652347652347652,0.1088911088911089,0.0979020979020979,0.000999000999000999,0.07292707292707293,0.5974025974025974,0.2887112887112887,0.17482517482517482
2022-12-09,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.0919080919080919,0.06293706293706294,0.22977022977022976,0.7132867132867133,0.8511488511488512,0.01998001998001998,0.7202797202797203,0.7652347652347652,0.1088911088911089,0.0979020979020979,0.000999000999000999,0.07292707292707293,0.5974025974025974,0.2887112887112887,0.17482517482517482
2022-12-12,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.08591408591408592,0.06293706293706294,0.22977022977022976,0.7132867132867133,0.8511488511488512,0.01998001998001998,0.7202797202797203,0.44755244755244755,0.1088911088911089,0.0979020979020979,0.000999000999000999,0.07292707292707293,0.8341658341658341,0.2887112887112887,0.17482517482517482
2022-12-13,0.02197802197802198,0.4405594405594406,0.9170829170829171,0.09290709290709291,0.06293706293706294,0.22977022977022976,0.7132867132867133,0.8511488511488512,0.01998001998001998,0.7202797202797203,0.44755244755244755,0.1088911088911089,0.0979020979020979,0.000999000999000999,0.07292707292707293,0.8341658341658341,0.2887112887112887,0.17482517482517482
2022-12-14,0.02197802197802198,0.4405594405594406,0.7342657342657343,0.13286713286713286,0.08891108891108891,0.16483516483516483,0.7132867132867133,0.8511488511488512,0.01998001998001998,0.8231768231768232,0.5064935064935064,0.08291708291708291,0.0979020979020979,0.000999000999000999,0.07292707292707293,0.8341658341658341,0.2887112887112887,0.17482517482517482
2022-12-15,0.02197802197802198,0.42657342657342656,0.7342657342657343,0.13286713286713286,0.08891108891108891,0.16483516483516483,0.7132867132867133,0.8511488511488512,0.01998001998001998,0.8231768231768232,0.5064935064935064,0.08291708291708291,0.0979020979020979,0.000999000999000999,0.07292707292707293,0.8341658341658341,0.2887112887112887,0.17482517482517482
2022-12-16,0.029970029970029972,0.34465534465534464,0.33166833166833165,0.13286713286713286,0.08891108891108891,0.16483516483516483,0.8401598401598401,0.5944055944055944,0.024975024975024976,0.8231768231768232,0.5064935064935064,0.08291708291708291,0.060939060939060936,0.000999000999000999,0.03696303696303696,0.6023976023976024,0.14285714285714285,0.12687312687312688
2022-12-19,0.02097902097902098,0.3256743256743257,0.3926073926073926,0.13286713286713286,0.08891108891108891,0.14485514485514486,0.8401598401598401,0.5944055944055944,0.024975024975024976,0.8231768231768232,0.5064935064935064,0.08291708291708291,0.060939060939060936,0.000999000999000999,0.08491508491508491,0.5394605394605395,0.14285714285714285,0.12687312687312688
